company,mill_name,year,loss_ha
musimmas,SUKAJADI SAWIT MEKAR 2,2024,237.6985
musimmas,SUKAJADI SAWIT MEKAR 2,2025,363.2635
musimmas,MAJU ANEKA SAWIT,2021,117.9563
musimmas,MAJU ANEKA SAWIT,2022,105.4813
musimmas,MAJU ANEKA SAWIT,2023,349.6092
musimmas,MAJU ANEKA SAWIT,2024,324.1979
musimmas,MAJU ANEKA SAWIT,2025,294.9022
musimmas,BERKAT SAWIT SEJATI,2021,410.06
musimmas,BERKAT SAWIT SEJATI,2022,403.4714
musimmas,BERKAT SAWIT SEJATI,2023,2368.7701
musimmas,BERKAT SAWIT SEJATI,2024,543.5563
musimmas,BERKAT SAWIT SEJATI,2025,1275.8063
musimmas,UNGGUL LESTARI,2021,101.7129
musimmas,UNGGUL LESTARI,2022,290.2511
musimmas,UNGGUL LESTARI,2023,590.6164
musimmas,UNGGUL LESTARI,2024,566.6133
musimmas,UNGGUL LESTARI,2025,587.2704
musimmas,SIRINGO RINGO,2021,782.9001
musimmas,SIRINGO RINGO,2022,398.4397
musimmas,SIRINGO RINGO,2023,1029.9005
musimmas,SIRINGO RINGO,2024,539.2218
musimmas,SIRINGO RINGO,2025,802.9068
musimmas,GUNTUNG IDAMAN NUSA 1,2021,289.3567
musimmas,GUNTUNG IDAMAN NUSA 1,2022,270.9444
musimmas,GUNTUNG IDAMAN NUSA 1,2023,881.1489
musimmas,GUNTUNG IDAMAN NUSA 1,2024,326.6177
musimmas,GUNTUNG IDAMAN NUSA 1,2025,310.7294
musimmas,BAHANA NUSA INTERINDO,2021,391.2158
musimmas,BAHANA NUSA INTERINDO,2022,815.2035
musimmas,BAHANA NUSA INTERINDO,2023,438.4755
musimmas,BAHANA NUSA INTERINDO,2024,382.962
musimmas,BAHANA NUSA INTERINDO,2025,277.134
musimmas,GUNTUNG IDAMAN NUSA 2,2021,467.7384
musimmas,GUNTUNG IDAMAN NUSA 2,2022,307.392
musimmas,GUNTUNG IDAMAN NUSA 2,2023,1470.7234
musimmas,GUNTUNG IDAMAN NUSA 2,2024,1258.4398
musimmas,GUNTUNG IDAMAN NUSA 2,2025,1029.2542
musimmas,MULTI PERSADA GATRA MEGAH,2021,149.7449
musimmas,MULTI PERSADA GATRA MEGAH,2022,217.6468
musimmas,MULTI PERSADA GATRA MEGAH,2023,334.2806
musimmas,MULTI PERSADA GATRA MEGAH,2024,161.4626
musimmas,MULTI PERSADA GATRA MEGAH,2025,314.2213
musimmas,SINAR AGRO RAYA,2021,780.5495
musimmas,SINAR AGRO RAYA,2022,448.5851
musimmas,SINAR AGRO RAYA,2023,575.8404
musimmas,SINAR AGRO RAYA,2024,1504.1683
musimmas,SINAR AGRO RAYA,2025,1434.9626
musimmas,INDOMAKMUR SAWIT BERJAYA,2021,857.7539
musimmas,INDOMAKMUR SAWIT BERJAYA,2022,735.371
musimmas,INDOMAKMUR SAWIT BERJAYA,2023,1258.48
musimmas,INDOMAKMUR SAWIT BERJAYA,2024,773.1447
musimmas,INDOMAKMUR SAWIT BERJAYA,2025,934.005
musimmas,SARANA ESA CITA,2021,248.6359
musimmas,SARANA ESA CITA,2022,382.215
musimmas,SARANA ESA CITA,2023,508.4063
musimmas,SARANA ESA CITA,2024,495.7957
musimmas,SARANA ESA CITA,2025,480.2866
musimmas,GLOBALINDO ALAM PERKASA PALM OIL MILL,2021,17.9683
musimmas,GLOBALINDO ALAM PERKASA PALM OIL MILL,2022,86.0877
musimmas,GLOBALINDO ALAM PERKASA PALM OIL MILL,2023,375.3431
musimmas,GLOBALINDO ALAM PERKASA PALM OIL MILL,2024,416.5277
musimmas,GLOBALINDO ALAM PERKASA PALM OIL MILL,2025,241.5866
musimmas,PT. LESTARI ABADI PERKASA,2021,304.0674
musimmas,PT. LESTARI ABADI PERKASA,2022,506.2728
musimmas,PT. LESTARI ABADI PERKASA,2023,897.0853
musimmas,PT. LESTARI ABADI PERKASA,2024,670.3526
musimmas,PT. LESTARI ABADI PERKASA,2025,446.0146
musimmas,AGRO PALINDO SAKTI,2021,499.6183
musimmas,AGRO PALINDO SAKTI,2022,286.3521
musimmas,AGRO PALINDO SAKTI,2023,789.766
musimmas,AGRO PALINDO SAKTI,2024,693.7385
musimmas,AGRO PALINDO SAKTI,2025,624.9436
genting,GENTING AYER ITEM,2021,985.6202
genting,GENTING AYER ITEM,2022,355.7014
genting,GENTING AYER ITEM,2023,403.7107
genting,GENTING AYER ITEM,2024,599.4528
genting,GENTING AYER ITEM,2025,404.5098
genting,GENTING INDAH,2021,222.3812
genting,GENTING INDAH,2022,107.5428
genting,GENTING INDAH,2023,223.8718
genting,GENTING INDAH,2024,401.6457
genting,GENTING INDAH,2025,476.1146
genting,GENTING JAMBONGAN,2021,33.0338
genting,GENTING JAMBONGAN,2022,137.8182
genting,GENTING JAMBONGAN,2023,209.4845
genting,GENTING JAMBONGAN,2024,564.1503
genting,GENTING JAMBONGAN,2025,59.9758
genting,GENTING MEWAH,2021,982.9323
genting,GENTING MEWAH,2022,1163.0776
genting,GENTING MEWAH,2023,2494.3307
genting,GENTING MEWAH,2024,750.9259
genting,GENTING MEWAH,2025,911.5834
genting,MULIA,2021,261.0326
genting,MULIA,2022,417.2497
genting,MULIA,2023,647.8722
genting,MULIA,2024,1200.9709
genting,MULIA,2025,591.2623
genting,GENTING SABAPALM,2021,683.6839
genting,GENTING SABAPALM,2022,488.583
genting,GENTING SABAPALM,2023,505.5124
genting,GENTING SABAPALM,2024,950.831
genting,GENTING SABAPALM,2025,514.8311
genting,GENTING TANJUNG,2021,2288.1361
genting,GENTING TANJUNG,2022,1590.918
genting,GENTING TANJUNG,2023,2183.1693
genting,GENTING TANJUNG,2024,2060.4683
genting,GENTING TANJUNG,2025,2056.1136
genting,DWIE WARNA KARYA,2021,89.8399
genting,DWIE WARNA KARYA,2022,186.0121
genting,DWIE WARNA KARYA,2023,235.5816
genting,DWIE WARNA KARYA,2024,223.4639
genting,DWIE WARNA KARYA,2025,247.913
genting,GENTING TRUSHIDUP,2021,1182.1475
genting,GENTING TRUSHIDUP,2022,644.3487
genting,GENTING TRUSHIDUP,2023,845.4901
genting,GENTING TRUSHIDUP,2024,1405.8959
genting,GENTING TRUSHIDUP,2025,1051.1273
genting,KHARISMA INTI USAHA,2021,64.8226
genting,KHARISMA INTI USAHA,2022,42.9788
genting,KHARISMA INTI USAHA,2023,287.1728
genting,KHARISMA INTI USAHA,2024,80.7491
genting,KHARISMA INTI USAHA,2025,91.7495
genting,ASIATIC SABAPALM,2021,252.5174
genting,ASIATIC SABAPALM,2022,378.9219
genting,ASIATIC SABAPALM,2023,289.9179
genting,ASIATIC SABAPALM,2024,318.687
genting,ASIATIC SABAPALM,2025,99.0838
genting,SEPANJANG INTI SURYA UTAMA 2,2021,571.6921
genting,SEPANJANG INTI SURYA UTAMA 2,2022,285.9109
genting,SEPANJANG INTI SURYA UTAMA 2,2023,474.5999
genting,SEPANJANG INTI SURYA UTAMA 2,2024,444.2617
genting,SEPANJANG INTI SURYA UTAMA 2,2025,370.2502
genting,GLOBALINDO AGUNG LESTARI,2021,130.8695
genting,GLOBALINDO AGUNG LESTARI,2022,244.788
genting,GLOBALINDO AGUNG LESTARI,2023,688.387
genting,GLOBALINDO AGUNG LESTARI,2024,558.1201
genting,GLOBALINDO AGUNG LESTARI,2025,370.3664
genting,AGRO ABADI CEMERLANG ,2021,457.6835
genting,AGRO ABADI CEMERLANG ,2022,560.1975
genting,AGRO ABADI CEMERLANG ,2023,871.8785
genting,AGRO ABADI CEMERLANG ,2024,648.5544
genting,AGRO ABADI CEMERLANG ,2025,429.2215
genting,KAPUAS MAJU JAYA/GEMILANG OIL MILL,2021,209.8246
genting,KAPUAS MAJU JAYA/GEMILANG OIL MILL,2022,297.6892
genting,KAPUAS MAJU JAYA/GEMILANG OIL MILL,2023,230.4419
genting,KAPUAS MAJU JAYA/GEMILANG OIL MILL,2024,321.6307
genting,KAPUAS MAJU JAYA/GEMILANG OIL MILL,2025,249.1326
firstresources,ARINDO TRI SEJAHTERA,2021,1657.2279
firstresources,ARINDO TRI SEJAHTERA,2022,40.9318
firstresources,ARINDO TRI SEJAHTERA,2023,189.6221
firstresources,ARINDO TRI SEJAHTERA,2024,113.31
firstresources,ARINDO TRI SEJAHTERA,2025,85.5515
firstresources,MERIDAN SEJATI SURYA PLANTATION,2021,833.5208
firstresources,MERIDAN SEJATI SURYA PLANTATION,2022,1311.5748
firstresources,MERIDAN SEJATI SURYA PLANTATION,2023,1284.4435
firstresources,MERIDAN SEJATI SURYA PLANTATION,2024,1395.1309
firstresources,MERIDAN SEJATI SURYA PLANTATION,2025,2058.3362
firstresources,CILIANDRA PERKASA,2021,521.265
firstresources,CILIANDRA PERKASA,2022,607.4807
firstresources,CILIANDRA PERKASA,2023,2093.7887
firstresources,CILIANDRA PERKASA,2024,1590.5181
firstresources,CILIANDRA PERKASA,2025,1418.1096
firstresources,SURYA INTISARI RAYA,2021,296.4554
firstresources,SURYA INTISARI RAYA,2022,179.9155
firstresources,SURYA INTISARI RAYA,2023,563.4938
firstresources,SURYA INTISARI RAYA,2024,775.788
firstresources,SURYA INTISARI RAYA,2025,1301.7134
firstresources,PT SUBUR ARUMMAKMUR,2021,128.0826
firstresources,PT SUBUR ARUMMAKMUR,2022,133.1905
firstresources,PT SUBUR ARUMMAKMUR,2023,808.9258
firstresources,PT SUBUR ARUMMAKMUR,2024,338.2802
firstresources,PT SUBUR ARUMMAKMUR,2025,550.7054
firstresources,PERDANA INTI SAWIT PERKASA 1,2021,1016.8958
firstresources,PERDANA INTI SAWIT PERKASA 1,2022,980.0293
firstresources,PERDANA INTI SAWIT PERKASA 1,2023,1104.5587
firstresources,PERDANA INTI SAWIT PERKASA 1,2024,402.5199
firstresources,PERDANA INTI SAWIT PERKASA 1,2025,413.174
firstresources,MURINI WOOD INDAH INDUSTRI,2021,291.3689
firstresources,MURINI WOOD INDAH INDUSTRI,2022,265.8129
firstresources,MURINI WOOD INDAH INDUSTRI,2023,1186.0202
firstresources,MURINI WOOD INDAH INDUSTRI,2024,638.8211
firstresources,MURINI WOOD INDAH INDUSTRI,2025,484.6931
firstresources,SWADAYA MUKTI PRAKARSA,2021,472.7207
firstresources,SWADAYA MUKTI PRAKARSA,2022,259.8858
firstresources,SWADAYA MUKTI PRAKARSA,2023,430.5122
firstresources,SWADAYA MUKTI PRAKARSA,2024,144.1023
firstresources,SWADAYA MUKTI PRAKARSA,2025,306.6193
firstresources,MERIDAN SEJATI SURYA PLANTATION BANGSAL ACEH,2021,276.3366
firstresources,MERIDAN SEJATI SURYA PLANTATION BANGSAL ACEH,2022,276.72
firstresources,MERIDAN SEJATI SURYA PLANTATION BANGSAL ACEH,2023,283.043
firstresources,MERIDAN SEJATI SURYA PLANTATION BANGSAL ACEH,2024,236.3361
firstresources,MERIDAN SEJATI SURYA PLANTATION BANGSAL ACEH,2025,274.3783
firstresources,TAMBUSAI,2021,907.151
firstresources,TAMBUSAI,2022,941.2304
firstresources,TAMBUSAI,2023,1012.0081
firstresources,TAMBUSAI,2024,100.1752
firstresources,TAMBUSAI,2025,170.1957
firstresources,SUBUR ARUM MAKMUR II,2021,14.0141
firstresources,SUBUR ARUM MAKMUR II,2022,23.1414
firstresources,SUBUR ARUM MAKMUR II,2023,17.0724
firstresources,SUBUR ARUM MAKMUR II,2024,35.7536
firstresources,SUBUR ARUM MAKMUR II,2025,69.0968
firstresources,LIMPAH SEJAHTERA,2021,57.3189
firstresources,LIMPAH SEJAHTERA,2022,189.2487
firstresources,LIMPAH SEJAHTERA,2023,378.6822
firstresources,LIMPAH SEJAHTERA,2024,310.6634
firstresources,LIMPAH SEJAHTERA,2025,177.1062
firstresources,PERDANA INTI SAWIT PERKASA 2,2021,123.6135
firstresources,PERDANA INTI SAWIT PERKASA 2,2022,151.4762
firstresources,PERDANA INTI SAWIT PERKASA 2,2023,122.8117
firstresources,PERDANA INTI SAWIT PERKASA 2,2024,58.426
firstresources,PERDANA INTI SAWIT PERKASA 2,2025,56.3056
firstresources,KETAPANG AGRO LESTARI,2021,210.8565
firstresources,KETAPANG AGRO LESTARI,2022,55.5
firstresources,KETAPANG AGRO LESTARI,2023,328.4117
firstresources,KETAPANG AGRO LESTARI,2024,333.4738
firstresources,KETAPANG AGRO LESTARI,2025,183.8541
firstresources,UMEKA SARI PRATAMA,2021,167.0196
firstresources,UMEKA SARI PRATAMA,2022,266.1784
firstresources,UMEKA SARI PRATAMA,2023,689.8881
firstresources,UMEKA SARI PRATAMA,2024,991.3826
firstresources,UMEKA SARI PRATAMA,2025,494.2744
firstresources,SURYA DUMAI AGRINDO MILL,2021,301.9364
firstresources,SURYA DUMAI AGRINDO MILL,2022,290.1975
firstresources,SURYA DUMAI AGRINDO MILL,2023,199.0123
firstresources,SURYA DUMAI AGRINDO MILL,2024,302.1357
firstresources,SURYA DUMAI AGRINDO MILL,2025,338.7471
bumitama,PUNDU NABATINDO,2021,357.4326
bumitama,PUNDU NABATINDO,2022,560.6496
bumitama,PUNDU NABATINDO,2023,1462.2989
bumitama,PUNDU NABATINDO,2024,1248.9249
bumitama,PUNDU NABATINDO,2025,960.3914
bumitama,GUNUNG MAKMUR,2021,710.9648
bumitama,GUNUNG MAKMUR,2022,1202.6353
bumitama,GUNUNG MAKMUR,2023,1133.7679
bumitama,GUNUNG MAKMUR,2024,1163.4778
bumitama,GUNUNG MAKMUR,2025,926.3335
bumitama,KENDAWANGAN,2021,119.7496
bumitama,KENDAWANGAN,2022,227.0958
bumitama,KENDAWANGAN,2023,698.7931
bumitama,KENDAWANGAN,2024,360.3137
bumitama,KENDAWANGAN,2025,294.1345
bumitama,KOTAWARINGIN,2021,227.0569
bumitama,KOTAWARINGIN,2022,508.6579
bumitama,KOTAWARINGIN,2023,567.7016
bumitama,KOTAWARINGIN,2024,265.9451
bumitama,KOTAWARINGIN,2025,212.1426
bumitama,BUKIT TUNGGAL JAYA,2021,272.9861
bumitama,BUKIT TUNGGAL JAYA,2022,322.2258
bumitama,BUKIT TUNGGAL JAYA,2023,324.5233
bumitama,BUKIT TUNGGAL JAYA,2024,258.3103
bumitama,BUKIT TUNGGAL JAYA,2025,219.1395
bumitama,SUKADAMAI,2021,196.2858
bumitama,SUKADAMAI,2022,207.1631
bumitama,SUKADAMAI,2023,378.6509
bumitama,SUKADAMAI,2024,300.9767
bumitama,SUKADAMAI,2025,306.7126
bumitama,PEMBANGUNAN RAYA,2021,23.4001
bumitama,PEMBANGUNAN RAYA,2022,20.4527
bumitama,PEMBANGUNAN RAYA,2023,23.2215
bumitama,PEMBANGUNAN RAYA,2024,22.5067
bumitama,PEMBANGUNAN RAYA,2025,15.8084
bumitama,KATARI AGRO,2021,124.4566
bumitama,KATARI AGRO,2022,306.911
bumitama,KATARI AGRO,2023,653.5764
bumitama,KATARI AGRO,2024,514.2006
bumitama,KATARI AGRO,2025,702.49
bumitama,BUKIT MAKMUR,2021,55.7467
bumitama,BUKIT MAKMUR,2022,173.7097
bumitama,BUKIT MAKMUR,2023,270.3717
bumitama,BUKIT MAKMUR,2024,382.1763
bumitama,BUKIT MAKMUR,2025,354.5244
bumitama,SUNGAI RASAU,2021,58.2528
bumitama,SUNGAI RASAU,2022,114.0043
bumitama,SUNGAI RASAU,2023,89.5803
bumitama,SUNGAI RASAU,2024,188.4112
bumitama,SUNGAI RASAU,2025,76.6755
bumitama,LAMANDAU,2021,237.0136
bumitama,LAMANDAU,2022,661.1199
bumitama,LAMANDAU,2023,570.6412
bumitama,LAMANDAU,2024,449.1733
bumitama,LAMANDAU,2025,224.5355
bumitama,SUNGAI CEMPAGA,2021,165.964
bumitama,SUNGAI CEMPAGA,2022,632.1719
bumitama,SUNGAI CEMPAGA,2023,360.0382
bumitama,SUNGAI CEMPAGA,2024,908.2153
bumitama,SUNGAI CEMPAGA,2025,764.0017
bumitama,BUKIT BELABAN JAYA,2021,290.2897
bumitama,BUKIT BELABAN JAYA,2022,350.7987
bumitama,BUKIT BELABAN JAYA,2023,766.2592
bumitama,BUKIT BELABAN JAYA,2024,784.8422
bumitama,BUKIT BELABAN JAYA,2025,359.3513
bumitama,TONAM RAYA,2021,295.4877
bumitama,TONAM RAYA,2022,683.9787
bumitama,TONAM RAYA,2023,744.4305
bumitama,TONAM RAYA,2024,680.9761
bumitama,TONAM RAYA,2025,454.1213
sipef,HARGY MILL,2021,299.4968
sipef,HARGY MILL,2022,344.7569
sipef,HARGY MILL,2023,57.6882
sipef,HARGY MILL,2024,93.4042
sipef,HARGY MILL,2025,121.0309
sipef,BUKIT MARADJA,2021,663.7657
sipef,BUKIT MARADJA,2022,212.1291
sipef,BUKIT MARADJA,2023,569.4971
sipef,BUKIT MARADJA,2024,738.8085
sipef,BUKIT MARADJA,2025,364.4089
sipef,PERLABIAN,2021,589.537
sipef,PERLABIAN,2022,495.4791
sipef,PERLABIAN,2023,711.0403
sipef,PERLABIAN,2024,751.8255
sipef,PERLABIAN,2025,456.2782
sipef,NAVO MILL,2021,470.057
sipef,NAVO MILL,2022,1103.8333
sipef,NAVO MILL,2023,594.8741
sipef,NAVO MILL,2024,653.8299
sipef,NAVO MILL,2025,121.876
sipef,MUKOMUKO POM,2021,407.4671
sipef,MUKOMUKO POM,2022,318.1305
sipef,MUKOMUKO POM,2023,462.7397
sipef,MUKOMUKO POM,2024,368.0727
sipef,MUKOMUKO POM,2025,258.0307
sipef,BUNGA TANJUNG,2021,561.4348
sipef,BUNGA TANJUNG,2022,384.8114
sipef,BUNGA TANJUNG,2023,468.2792
sipef,BUNGA TANJUNG,2024,476.0897
sipef,BUNGA TANJUNG,2025,432.283
sipef,BAREMA PALM OIL MILL,2021,192.457
sipef,BAREMA PALM OIL MILL,2022,467.1112
sipef,BAREMA PALM OIL MILL,2023,337.6199
sipef,BAREMA PALM OIL MILL,2024,183.0143
sipef,BAREMA PALM OIL MILL,2025,157.2426
sipef,UMBUL MAS WISESA,2021,147.531
sipef,UMBUL MAS WISESA,2022,176.6123
sipef,UMBUL MAS WISESA,2023,351.0998
sipef,UMBUL MAS WISESA,2024,323.8746
sipef,UMBUL MAS WISESA,2025,364.3731
sipef,SOUBRE,2021,972.1259
sipef,SOUBRE,2022,373.7284
sipef,SOUBRE,2023,305.7729
sipef,SOUBRE,2024,401.2109
sipef,SOUBRE,2025,155.4382
sipef,DENDYMARKER,2021,2760.0599
sipef,DENDYMARKER,2022,912.8113
sipef,DENDYMARKER,2023,1156.7833
sipef,DENDYMARKER,2024,996.9507
sipef,DENDYMARKER,2025,565.9792
sipef,BOLO,2021,791.9692
sipef,BOLO,2022,418.5011
sipef,BOLO,2023,491.7629
sipef,BOLO,2024,354.7355
sipef,BOLO,2025,431.1513
